source_id,source_name,source_row,source_feature_name,source_length_mi,facility_id,segment_id,source_action,decision_id,qa_notes
DELTA_0299,DeltaMAPP,299,DELTA-CONTRA COSTA SHORTCUT PIPELINE,5.111121450620785,CVY_0FFAA7B8,CVY_0FFAA7B8_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0300,DeltaMAPP,300,CLEAR CREEK TUNNEL,10.783638269152966,CVY_5CDC2202,CVY_5CDC2202_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0301,DeltaMAPP,301,CREAR CREEK SOUTH MAIN AQUEDUCT,8.004583042519048,CVY_3966F9CE,CVY_3966F9CE_S001,used,12,delta
DELTA_0302,DeltaMAPP,302,DELTA CROSS CHANNEL,0.6961582477137735,CVY_5289D764,CVY_5289D764_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0303,DeltaMAPP,303,NEWMAN WASTEWAY,8.189599101801843,CVY_5B326C8A,CVY_5B326C8A_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0304,DeltaMAPP,304,CLAYTON CANAL,3.3573295508270524,CVY_5B21AB78,CVY_5B21AB78_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0305,DeltaMAPP,305,DROP 2 CANAL,7.093423923013981,CVY_461382AF,CVY_461382AF_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0305,DeltaMAPP,305,DROP 2 CANAL,7.093423923013981,CVY_461382AF,CVY_461382AF_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0306,DeltaMAPP,306,FOLSOM SOUTH CANAL,26.59562074429201,CVY_364F15B3,CVY_364F15B3_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0307,DeltaMAPP,307,HOWARD PRAIRIE DELIVERY CANAL SODA CK SIPHON,0.4938034008517687,CVY_5E69C926,CVY_5E69C926_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0308,DeltaMAPP,308,SANTA CLARA CONDUIT,20.967002250452907,CVY_35F7F339,CVY_35F7F339_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0308,DeltaMAPP,308,SANTA CLARA CONDUIT,20.967002250452907,CVY_35F7F339,CVY_35F7F339_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0309,DeltaMAPP,309,ORLAND NORTH CANAL,6.33231111959794,CVY_695653F5,CVY_695653F5_S001,used,A66,delta
DELTA_0310,DeltaMAPP,310,SOUTH COAST CONDUIT SHEFFIELD TUNNEL,1.1978926294254317,CVY_770BD49D,CVY_770BD49D_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0311,DeltaMAPP,311,KLAMATH NORTH CANAL,15.9832727462429,CVY_4EB7EA3A,CVY_4EB7EA3A_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0312,DeltaMAPP,312,EASTSIDE BYPASS,30.421043343785147,CVY_7ECAE569,CVY_7ECAE569_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0313,DeltaMAPP,313,CORNING CANAL,21.05132049759273,CVY_70F0B9EE,CVY_70F0B9EE_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0314,DeltaMAPP,314,KLAMATH C-G DROP,0.04025116920819191,CVY_3C5AA59F,CVY_3C5AA59F_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0315,DeltaMAPP,315,DELTA-MENDOTA CANAL,113.09114034577776,CVY_6793BD2A,CVY_6793BD2A_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0316,DeltaMAPP,316,TEHAMA-COLUSA CANAL,110.41359909733619,CVY_4BEBA6E1,CVY_4BEBA6E1_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0317,DeltaMAPP,317,MALONE EAST LATERAL,3.4355915242256825,CVY_2F315C17,CVY_2F315C17_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0318,DeltaMAPP,318,CAMP CREEK TUNNEL,0.5838366219973579,CVY_16EE1FAF,CVY_16EE1FAF_S001,used,3,delta
DELTA_0319,DeltaMAPP,319,HOWARD PRAIRIE DELIVERY CANAL BEAVER CK SIPHON,0.22645556982403506,CVY_6EDA9E76,CVY_6EDA9E76_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0320,DeltaMAPP,320,SAN LUIS DRAIN,85.12002351706991,CVY_0167BFA9,CVY_0167BFA9_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0321,DeltaMAPP,321,VOLTA (SAN LUIS) WASTEWAY,12.075569664431123,,,decision_alternate_suppressed,11,Use Major geometry.
DELTA_0322,DeltaMAPP,322,KDD NORTH CANAL,13.76815381716888,CVY_46E34E7F,CVY_46E34E7F_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0323,DeltaMAPP,323,PUTAH SOUTH CANAL GREEN VALLEY CONDUIT,2.223103131510392,CVY_02C0B6D8,CVY_02C0B6D8_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0324,DeltaMAPP,324,MARIPOSA BYPASS,4.3783872335259515,CVY_0555A924,CVY_0555A924_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0325,DeltaMAPP,325,ADY CANAL,7.62037029993175,CVY_0BDD000D,CVY_0BDD000D_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0326,DeltaMAPP,326,TRACY PP INLET CHANNEL,2.3479395971856594,CVY_5F5B275A,CVY_5F5B275A_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0327,DeltaMAPP,327,CORNING CANAL PUMPING PLANT INTAKE CHANNEL,0.49209575241740383,CVY_47C0C85F,CVY_47C0C85F_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0328,DeltaMAPP,328,LITTLE BEAVER CREEK FEEDER CANAL,0.5099452641923464,CVY_6E2A5525,CVY_6E2A5525_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0329,DeltaMAPP,329,SOUTH FORK COLLECTION CANAL DEADWOOD TUNNEL,0.6696940718184691,CVY_3DA258B3,CVY_3DA258B3_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0330,DeltaMAPP,330,Main Drainage Levee Canal,5.7497472934153055,CVY_322F022D,CVY_322F022D_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0331,DeltaMAPP,331,Stinson Canal,10.935174162449114,CVY_39202792,CVY_39202792_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0332,DeltaMAPP,332,Pioneer Canal,11.503440851985152,CVY_383E2479,CVY_383E2479_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0333,DeltaMAPP,333,Hunters Creek 2 Diversion Canal,4.307334917461017,CVY_6A69B881,CVY_6A69B881_S001,used,A49,delta
DELTA_0334,DeltaMAPP,334,Le Grand Canal,25.042067893112417,CVY_7CF4C76F,CVY_7CF4C76F_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0334,DeltaMAPP,334,Le Grand Canal,25.042067893112417,CVY_7CF4C76F,CVY_7CF4C76F_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0335,DeltaMAPP,335,East Side Canal,19.597793216756347,CVY_1134B8EA,CVY_1134B8EA_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0336,DeltaMAPP,336,Main District Canal,22.02790794887427,,,decision_alternate_suppressed,23,Use Major geometry.
DELTA_0337,DeltaMAPP,337,San Francisco Public Utility Commission,31.42088443116819,,,decision_alternate_suppressed,31,Use slightly longer Major geometry; pipeline numbers remain unresolved.
DELTA_0338,DeltaMAPP,338,Big Grizzly Creek,11.46965710218721,CVY_149C37AE,CVY_149C37AE_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0339,DeltaMAPP,339,Centerville Kingsburg Canal,11.485114375124152,CVY_346C39A1,CVY_346C39A1_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0340,DeltaMAPP,340,Fowler Switch Canal,22.5995882433773,CVY_16CC8F65,CVY_16CC8F65_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0340,DeltaMAPP,340,Fowler Switch Canal,22.5995882433773,CVY_16CC8F65,CVY_16CC8F65_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0341,DeltaMAPP,341,Main Canal,20.61074362635708,CVY_1E43B652,CVY_1E43B652_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0342,DeltaMAPP,342,West Branch Lakeland Canal,3.352498962357918,CVY_02BE0F98,CVY_02BE0F98_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0343,DeltaMAPP,343,Canal 14,2.8479713252774923,CVY_68340503,CVY_68340503_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0344,DeltaMAPP,344,Main Canal,70.68954820840257,CVY_53A4CB56,CVY_53A4CB56_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0345,DeltaMAPP,345,Main Canal,5.034266840364984,CVY_4F74AAC5,CVY_4F74AAC5_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0346,DeltaMAPP,346,Second Lift Canal,15.04085066831417,CVY_15ECBA34,CVY_15ECBA34_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0346,DeltaMAPP,346,Second Lift Canal,15.04085066831417,CVY_15ECBA34,CVY_15ECBA34_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0347,DeltaMAPP,347,Casa Loma Canal,1.4420395080428028,,,decision_alternate_suppressed,A82,Major is longer while DeltaMAPP supplies the specific name.
DELTA_0348,DeltaMAPP,348,Mokelumne Aqueduct,87.40809205842193,CVY_7DB20E6A,CVY_7DB20E6A_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0349,DeltaMAPP,349,Kern Island Canal Central Branch,14.090731028603301,CVY_41818638,CVY_41818638_S001,used,4,delta
DELTA_0350,DeltaMAPP,350,Sutter Butte Canal,20.258991491525137,CVY_07920BA7,CVY_07920BA7_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0351,DeltaMAPP,351,Stine Canal Extension,2.219588682774463,CVY_321EACDF,CVY_321EACDF_S001,used,34,delta_nonduplicate_extension
DELTA_0352,DeltaMAPP,352,Auburn Folsom South Canal,26.69893037848988,,,decision_alternate_suppressed,8,Major Conveyance matched better.
DELTA_0353,DeltaMAPP,353,Glenn Colusa Irrigation District Lateral 26-2A,1.007079143485403,CVY_0AD82066,CVY_0AD82066_S001,used,A11,delta
DELTA_0354,DeltaMAPP,354,Waterford Lower Main Canal,3.688155170775293,CVY_2F8DAE48,CVY_2F8DAE48_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0355,DeltaMAPP,355,O'Neil Intake Channel,0.4667530203761075,,,decision_alternate_suppressed,6,Use Major geometry because DeltaMAPP showed doubled lines; preserve component/parent naming.
DELTA_0356,DeltaMAPP,356,East Canal,5.817297687364323,,,decision_alternate_suppressed,A38,DeltaMAPP supplies the name; Major is slightly longer.
DELTA_0357,DeltaMAPP,357,Hetch Hetchy Aqueduct,135.88849452501077,CVY_0CAFF254,CVY_0CAFF254_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0357,DeltaMAPP,357,Hetch Hetchy Aqueduct,135.88849452501077,CVY_0CAFF254,CVY_0CAFF254_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0358,DeltaMAPP,358,Goose Lake Canal,22.65688938410204,CVY_6A3546A4,CVY_6A3546A4_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0358,DeltaMAPP,358,Goose Lake Canal,22.65688938410204,CVY_6A3546A4,CVY_6A3546A4_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0358,DeltaMAPP,358,Goose Lake Canal,22.65688938410204,CVY_6A3546A4,CVY_6A3546A4_S003,used,UNREVIEWED,provisional_source_inclusion
DELTA_0359,DeltaMAPP,359,Glenn Colusa Irrigation District Lateral 35-1C,3.4589895729418427,CVY_10C7D7BE,CVY_10C7D7BE_S001,used,A18,delta
DELTA_0360,DeltaMAPP,360,Lakeland Canal,21.086269987718246,CVY_41D76488,CVY_41D76488_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0360,DeltaMAPP,360,Lakeland Canal,21.086269987718246,CVY_41D76488,CVY_41D76488_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0361,DeltaMAPP,361,River Branch Columbia Canal,3.3406887853097573,CVY_51D6E35F,CVY_51D6E35F_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0362,DeltaMAPP,362,East Side Canal,4.463779680048254,CVY_1134B8EA,CVY_1134B8EA_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0362,DeltaMAPP,362,East Side Canal,4.463779680048254,CVY_1134B8EA,CVY_1134B8EA_S003,used,UNREVIEWED,provisional_source_inclusion
DELTA_0363,DeltaMAPP,363,Colusa Basin Drainage Canal,22.97677009148608,CVY_2F615CFA,CVY_2F615CFA_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0364,DeltaMAPP,364,Main Canal,4.037935734332595,CVY_3B80E590,CVY_3B80E590_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0365,DeltaMAPP,365,Newman Wasteway,8.217853968442583,CVY_5B326C8A,CVY_5B326C8A_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0366,DeltaMAPP,366,Lemoore Canal,7.166907737096558,CVY_3F241D62,CVY_3F241D62_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0366,DeltaMAPP,366,Lemoore Canal,7.166907737096558,CVY_3F241D62,CVY_3F241D62_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0367,DeltaMAPP,367,South Bay Aqueduct,42.70178059222207,CVY_42D76C39,CVY_42D76C39_S095,used,UNREVIEWED,provisional_source_inclusion
DELTA_0368,DeltaMAPP,368,East Branch Lakeside Ditch,10.325894252282298,CVY_3A8B2E37,CVY_3A8B2E37_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0368,DeltaMAPP,368,East Branch Lakeside Ditch,10.325894252282298,CVY_3A8B2E37,CVY_3A8B2E37_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0369,DeltaMAPP,369,West Side Canal,22.644051750591423,,,exact_duplicate_suppressed,,
DELTA_0370,DeltaMAPP,370,East Rim Ditch,3.9302264532745186,CVY_316AF089,CVY_316AF089_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0371,DeltaMAPP,371,Main Canal,5.837779982254405,CVY_4E093136,CVY_4E093136_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0372,DeltaMAPP,372,Outlet Canal,9.337550387970524,CVY_7AEED43B,CVY_7AEED43B_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0373,DeltaMAPP,373,Westlands Water District Lateral 4-5.5,6.503677905780381,CVY_03DDB527,CVY_03DDB527_S001,used,A14,delta
DELTA_0374,DeltaMAPP,374,Farmington Lateral,8.608173830875542,CVY_48C15B33,CVY_48C15B33_S001,used,A32,delta
DELTA_0375,DeltaMAPP,375,Columbia Canal,22.152728104297566,CVY_25A76ECB,CVY_25A76ECB_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0376,DeltaMAPP,376,Mt. Diablo Creek,10.191546335218854,CVY_06F08357,CVY_06F08357_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0377,DeltaMAPP,377,Enterprise Canal,33.359383938781214,CVY_0D2CEDFF,CVY_0D2CEDFF_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0378,DeltaMAPP,378,Kaweah Canal,6.149260573471648,CVY_7EAFBEC0,CVY_7EAFBEC0_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0379,DeltaMAPP,379,Arvin Edison Canal,35.943209911025775,,,exact_duplicate_suppressed,,
DELTA_0380,DeltaMAPP,380,Main Canal,16.91859521379834,CVY_160FEA31,CVY_160FEA31_S001,used,A60,delta
DELTA_0381,DeltaMAPP,381,Modesto Main Canal,30.06130048313998,CVY_5F5ABAF2,CVY_5F5ABAF2_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0382,DeltaMAPP,382,Western Canal,13.730138698731496,CVY_6854AE68,CVY_6854AE68_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0382,DeltaMAPP,382,Western Canal,13.730138698731496,CVY_6854AE68,CVY_6854AE68_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0383,DeltaMAPP,383,Shafter Wasco Irrigation District Lateral,5.318048024747626,CVY_04CF4069,CVY_04CF4069_S001,used,A57,delta
DELTA_0384,DeltaMAPP,384,Main Lift Canal,3.0965961837782445,CVY_24F9C6E7,CVY_24F9C6E7_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0384,DeltaMAPP,384,Main Lift Canal,3.0965961837782445,CVY_24F9C6E7,CVY_24F9C6E7_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0384,DeltaMAPP,384,Main Lift Canal,3.0965961837782445,CVY_24F9C6E7,CVY_24F9C6E7_S003,used,UNREVIEWED,provisional_source_inclusion
DELTA_0385,DeltaMAPP,385,Glenn Colusa Canal,67.75100195587656,CVY_0F89C562,CVY_0F89C562_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0386,DeltaMAPP,386,West Borrow Ditch,15.828708735950755,CVY_66B2632B,CVY_66B2632B_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0387,DeltaMAPP,387,Eighty-Foot Canal,6.212879925634853,CVY_5224C408,CVY_5224C408_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0387,DeltaMAPP,387,Eighty-Foot Canal,6.212879925634853,CVY_5224C408,CVY_5224C408_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0388,DeltaMAPP,388,2054 Drain,1.0689383689660574,CVY_5228ABB7,CVY_5228ABB7_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0388,DeltaMAPP,388,2054 Drain,1.0689383689660574,CVY_5228ABB7,CVY_5228ABB7_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0388,DeltaMAPP,388,2054 Drain,1.0689383689660574,CVY_5228ABB7,CVY_5228ABB7_S003,used,UNREVIEWED,provisional_source_inclusion
DELTA_0389,DeltaMAPP,389,Anderson Cottonwood Irrigation District Canal,6.784588104429764,CVY_03A29A2E,CVY_03A29A2E_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0390,DeltaMAPP,390,Belding Lateral,12.491208040707605,CVY_6C314E55,CVY_6C314E55_S001,used,A76,delta
DELTA_0391,DeltaMAPP,391,Hacienda Spillway,0.9514736706388309,CVY_3C1D7962,CVY_3C1D7962_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0392,DeltaMAPP,392,Lake Skinner Bypass,1.8506068541321523,CVY_1D2E30AB,CVY_1D2E30AB_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0393,DeltaMAPP,393,Lerdo Canal,16.06560677261651,CVY_47E0997D,CVY_47E0997D_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0394,DeltaMAPP,394,Townsend Flat Water Ditch,6.773083903932069,CVY_71841F8B,CVY_71841F8B_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0395,DeltaMAPP,395,Westside Main Canal,44.00878415098954,CVY_090F0857,CVY_090F0857_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0395,DeltaMAPP,395,Westside Main Canal,44.00878415098954,CVY_090F0857,CVY_090F0857_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0396,DeltaMAPP,396,Main Drain,26.779370411781823,CVY_09CE51FD,CVY_09CE51FD_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0397,DeltaMAPP,397,Old Rim Ditch,4.661732192931444,CVY_53277ED6,CVY_53277ED6_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0397,DeltaMAPP,397,Old Rim Ditch,4.661732192931444,CVY_53277ED6,CVY_53277ED6_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0397,DeltaMAPP,397,Old Rim Ditch,4.661732192931444,CVY_53277ED6,CVY_53277ED6_S003,used,UNREVIEWED,provisional_source_inclusion
DELTA_0398,DeltaMAPP,398,Modesto Main Canal,13.474004105534034,CVY_5F5ABAF2,CVY_5F5ABAF2_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0399,DeltaMAPP,399,Glenn Colusa Irrigation District Lateral 41-1,6.297388182700919,,,decision_alternate_suppressed,A27,Major is longer; names identify the same facility.
DELTA_0400,DeltaMAPP,400,Alta East Branch Canal,17.896715928448316,CVY_68ADFDDC,CVY_68ADFDDC_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0400,DeltaMAPP,400,Alta East Branch Canal,17.896715928448316,CVY_68ADFDDC,CVY_68ADFDDC_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0401,DeltaMAPP,401,Fresno Canal,12.617145100619375,CVY_2223C3DF,CVY_2223C3DF_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0401,DeltaMAPP,401,Fresno Canal,12.617145100619375,CVY_2223C3DF,CVY_2223C3DF_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0402,DeltaMAPP,402,Main Canal,2.963766204357858,CVY_572DF6A1,CVY_572DF6A1_S001,used,A80,delta
DELTA_0403,DeltaMAPP,403,Westlands Water District Lateral 7,9.14889424260586,CVY_3AF544DC,CVY_3AF544DC_S001,used,A21,delta
DELTA_0404,DeltaMAPP,404,Glenn Colusa Irrigation District Lateral 62-2A,3.1420468656459737,CVY_1FB79D3D,CVY_1FB79D3D_S001,used,A24,delta
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S003,used,UNREVIEWED,provisional_source_inclusion
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S004,used,UNREVIEWED,provisional_source_inclusion
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S005,used,UNREVIEWED,provisional_source_inclusion
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S006,used,UNREVIEWED,provisional_source_inclusion
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S007,used,UNREVIEWED,provisional_source_inclusion
DELTA_0405,DeltaMAPP,405,San Diego Aqueduct,74.24982742535886,CVY_151746FD,CVY_151746FD_S008,used,UNREVIEWED,provisional_source_inclusion
DELTA_0406,DeltaMAPP,406,Rainbow Creek,4.9875642542289444,,,decision_alternate_suppressed,32,Use Major Conveyance.
DELTA_0407,DeltaMAPP,407,Los Vaqueros Intake Pipeline,11.895982217069774,CVY_687AE54D,CVY_687AE54D_S001,used,30,pipeline_split_delta_extension
DELTA_0407,DeltaMAPP,407,Los Vaqueros Intake Pipeline,11.895982217069774,CVY_687AE54D,CVY_687AE54D_S002,used,30,pipeline_split_delta_extension
DELTA_0407,DeltaMAPP,407,Los Vaqueros Intake Pipeline,11.895982217069774,CVY_687AE54D,CVY_687AE54D_S003,used,30,pipeline_split_delta_extension
DELTA_0407,DeltaMAPP,407,Los Vaqueros Intake Pipeline,11.895982217069774,CVY_687AE54D,CVY_687AE54D_S004,used,30,pipeline_split_delta_extension
DELTA_0408,DeltaMAPP,408,Main Canal,15.445976832141147,CVY_572DF6A1,CVY_572DF6A1_S002,used,25,delta
DELTA_0408,DeltaMAPP,408,Main Canal,15.445976832141147,CVY_572DF6A1,CVY_572DF6A1_S003,used,25,delta
DELTA_0409,DeltaMAPP,409,Tehama-Colusa Canal,110.43823657451716,CVY_4BEBA6E1,CVY_4BEBA6E1_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0410,DeltaMAPP,410,Jakey Ditch,1.5404899818640692,CVY_69D2E0E3,CVY_69D2E0E3_S001,used,A33,delta
DELTA_0411,DeltaMAPP,411,East Side Irrigation Canal,21.68874149497799,CVY_38B27ED1,CVY_38B27ED1_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0412,DeltaMAPP,412,Peoples Ditch,21.901565893720065,CVY_49033036,CVY_49033036_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0412,DeltaMAPP,412,Peoples Ditch,21.901565893720065,CVY_49033036,CVY_49033036_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0413,DeltaMAPP,413,Colusa Drain,21.74625229426617,,,decision_alternate_suppressed,5,Use Major geometry; retain shortened alias and Delta operator attribution.
DELTA_0414,DeltaMAPP,414,Kern River Channel,14.342465378460009,CVY_7DF89D20,CVY_7DF89D20_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0415,DeltaMAPP,415,West Interception Canal,4.30840503064713,,,unresolved_omitted,35,Omit unresolved short/local pieces from curated pilot; raw source layers retain them.
DELTA_0416,DeltaMAPP,416,Turlock Main Canal,24.77546049356469,CVY_572DF6A1,CVY_572DF6A1_S004,used,UNREVIEWED,provisional_source_inclusion
DELTA_0416,DeltaMAPP,416,Turlock Main Canal,24.77546049356469,CVY_572DF6A1,CVY_572DF6A1_S005,used,UNREVIEWED,provisional_source_inclusion
DELTA_0417,DeltaMAPP,417,"""I"" Drains",1.0214768552460525,,,decision_alternate_suppressed,1,User selected Major geometry and asked to retain both conflicting names.
DELTA_0418,DeltaMAPP,418,Delano-Earlimart Lateral,7.97747890492912,CVY_5BBD6872,CVY_5BBD6872_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0419,DeltaMAPP,419,Levee Number One Canal,1.2544903640397893,,,decision_alternate_suppressed,A35,Standardize the number style; Major is longer.
DELTA_0420,DeltaMAPP,420,Rainbow Creek,8.489014953899392,,,decision_alternate_suppressed,32,Use Major Conveyance.
DELTA_0421,DeltaMAPP,421,Tule Canal,3.3127507106728467,CVY_7B9A1CC1,CVY_7B9A1CC1_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0422,DeltaMAPP,422,Kern Island Canal,23.851533276304746,CVY_7AE6FDB7,CVY_7AE6FDB7_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0423,DeltaMAPP,423,First Lift Canal,9.006573469644257,CVY_0B1B6B1E,CVY_0B1B6B1E_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0423,DeltaMAPP,423,First Lift Canal,9.006573469644257,CVY_0B1B6B1E,CVY_0B1B6B1E_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0423,DeltaMAPP,423,First Lift Canal,9.006573469644257,CVY_0B1B6B1E,CVY_0B1B6B1E_S003,used,UNREVIEWED,provisional_source_inclusion
DELTA_0424,DeltaMAPP,424,San Luis Canal,19.46365978888055,CVY_64B6E6C2,CVY_64B6E6C2_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0425,DeltaMAPP,425,San Diego Aqueduct,75.71974582090162,CVY_151746FD,CVY_151746FD_S009,used,A63,delta
DELTA_0425,DeltaMAPP,425,San Diego Aqueduct,75.71974582090162,CVY_151746FD,CVY_151746FD_S010,used,A63,delta
DELTA_0426,DeltaMAPP,426,Alejandro Canal,5.934820234603143,CVY_03E6A686,CVY_03E6A686_S001,used,UNREVIEWED,provisional_source_inclusion
DELTA_0426,DeltaMAPP,426,Alejandro Canal,5.934820234603143,CVY_03E6A686,CVY_03E6A686_S002,used,UNREVIEWED,provisional_source_inclusion
DELTA_0427,DeltaMAPP,427,Stine Canal,12.268215480429218,CVY_369196E5,CVY_369196E5_S001,used,UNREVIEWED,provisional_source_inclusion
