facility_id,canonical_name,lbl,lbl_full,aliases,parent_system,project_family,project_name,project_division,project_unit,project_subunit,project_path,ownership_class,owner_agency,operator_agency,facility_group,facility_type,network_role,display_rank,display_rank_source,display_rank_reason,status,length_mi,segment_count,geometry_confidence,decision_ids,facility_crosses_blm,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_blm_field_offices
CVY_5FB25A97,W. Perry Canal,W. Perry Canal,W. Perry Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.290407016272163,2,medium,UNREVIEWED,FALSE,0,4.745815852899142,
CVY_5FF1C922,JAMES BYPASS,JAMES BYPASS,JAMES BYPASS,,,Other Reclamation,Reclamation project (unit unassigned),,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,13.713490929799523,1,medium,UNREVIEWED,FALSE,0,7.178780399964253,
CVY_603958DC,'Upper' Gold Hill Canal,'Upper' Gold Hill Canal,'Upper' Gold Hill Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,18.721337325643095,2,medium,UNREVIEWED,FALSE,0,2.266439142334853,
CVY_6070F424,Chalk Bluff Canal,Chalk Bluff Canal,Chalk Bluff Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.212869675247517,1,medium,UNREVIEWED,FALSE,0,1.0304632132838576,
CVY_60A7A4EE,Tarr Canal,Tarr Canal,Tarr Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.481058631215388,1,medium,UNREVIEWED,FALSE,0,0.17677453446467653,
CVY_60C45A04,Arvin-Edison Canal,Arvin-Edison Canal,Arvin-Edison Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown; Local/regional public,,Arvin Edison Water Storage District; Local,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,55.34022541389795,3,medium,UNREVIEWED,FALSE,0,2.9722970005488496,
CVY_6105F02D,Gb,Gb,Gb,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.091423977774324,4,medium,UNREVIEWED,FALSE,0,17.20621349969913,
CVY_61134E1F,Bald Hill Canal,Bald Hill Canal,Bald Hill Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.298715390546569,1,medium,UNREVIEWED,FALSE,0,3.523546538165611,
CVY_6205F18F,H1,H1,H1,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.174354072969061,3,medium,UNREVIEWED,FALSE,0,19.016866232307915,
CVY_620854C3,South Yuba Canal,South Yuba Canal,South Yuba Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.556426685726327,1,medium,UNREVIEWED,FALSE,0,2.8713353703823152,
CVY_622E1BC5,Los Angeles Aqueduct-Lee Vining Tunnel,Los Angeles Aqueduct-Lee Vining Tunnel,Los Angeles Aqueduct-Lee Vining Tunnel,,,Unknown/unassigned,Unassigned,,,,,Local/regional public,,Local,Closed conveyance,Tunnel,Mainline,regional_major,reviewed_override,Named component of the Los Angeles Aqueduct system.,unknown,13.978935297281621,1,medium,UNREVIEWED,FALSE,0,4.390300066981665,
CVY_62491292,KLAMATH P-1A CANAL,KLAMATH P-1A CANAL,KLAMATH P-1A CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.9740122519819774,1,medium,UNREVIEWED,FALSE,0,3.2053291183087844,
CVY_62EAE372,R-drain,R-drain,R-drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,2.9429106249218946,4,medium,UNREVIEWED,FALSE,0,19.743041394861375,
CVY_631325DA,Madera Lateral 6.2,Madera Lateral 6.2,Madera Lateral 6.2,Madera I.D. Lateral 6-2; Madera Irrigation District Lateral 6.2,Madera Irrigation District conveyance system,Local/regional public,Madera Irrigation District conveyance system,,,,,Local/regional public,Madera ID,,Distribution/local,Lateral,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,21.587460468797527,1,high,A22,FALSE,0,10.46489946813179,
CVY_63441F20,Claremont Water Tunnel,Claremont Water Tunnel,Claremont Water Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,,East Bay Municipal Utilities District,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,3.4184305946044904,1,medium,UNREVIEWED,FALSE,0,11.472471854700627,
CVY_638743F1,Lambert Ditch,Lambert Ditch,Lambert Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,1.366567829263907,2,medium,UNREVIEWED,FALSE,0,20.851865690317837,
CVY_63CDDCE4,Crescent Ditch,Crescent Ditch,Crescent Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,7.859741031544576,1,medium,UNREVIEWED,FALSE,0,18.33788692619387,
CVY_63E2E1C7,T-drain,T-drain,T-drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,1.3463856251214332,1,medium,UNREVIEWED,FALSE,0,22.03945990336658,
CVY_64158799,Airport Irrigation S,Airport Irrigation S,Airport Irrigation S,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.1720402110803385,5,medium,UNREVIEWED,FALSE,0,20.515270627560454,
CVY_6423B4DD,Moore Canal,Moore Canal,Moore Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,Other,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.0615931523220734,1,medium,UNREVIEWED,FALSE,0,12.009749215850126,
CVY_6426A906,MID Supply Canal,MID Supply Canal,MID Supply Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.553557756237621,1,medium,UNREVIEWED,FALSE,0,10.998297487083011,
CVY_64282347,California Aqueduct – East Branch,East Branch,California Aqueduct – East Branch,California Aqueduct; East Branch,California Aqueduct / State Water Project; State Water Project – California Aqueduct,SWP,State Water Project,California Aqueduct,East Branch,,California Aqueduct > East Branch,California state,,State Water Project; State,Open conveyance; Closed conveyance,Aqueduct; Pipeline,Branch,statewide_major,reviewed_system_rule,California Aqueduct East/West Branch system rule: keep all mapped branch pieces at one statewide-major width.,unknown,112.44580261740904,18,high,A64; A81; A72; A70; 14; A59; 15,TRUE,0.029230726640258334,0,
CVY_644BF1CD,Miners RanchTunnel,Miners RanchTunnel,Miners RanchTunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,3.7437482448342383,1,medium,UNREVIEWED,TRUE,0.7395868306777327,0,
CVY_644E3603,Robbs Peak Tunnel,Robbs Peak Tunnel,Robbs Peak Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,SMUD,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,3.659604726027818,1,medium,UNREVIEWED,FALSE,0,15.558469488132364,
CVY_64664DDE,Upper Fiddler Green Canal,Upper Fiddler Green Canal,Upper Fiddler Green Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA; PG&E,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.7193812103839115,5,medium,UNREVIEWED,FALSE,0,2.1180321760854364,
CVY_64B6E6C2,San Luis Canal,San Luis Canal,San Luis Canal,,San Luis-area conveyance network,CVP; SWP,Central Valley Project; State Water Project,West San Joaquin Division; California Aqueduct,San Luis Unit; San Luis Field Division,San Luis Canal,West San Joaquin Division > San Luis Unit > San Luis Canal; California Aqueduct > San Luis Field Division > San Luis Canal,Joint federal/state,,US Bureau of Reclamation; San Luis Canal Co; Kings River Water Association,Open conveyance,Canal,Unknown,statewide_major,reviewed_override,Major CVP–SWP joint-use conveyance reach.,unknown,61.999939821064935,3,medium,UNREVIEWED; 20,FALSE,0,9.763196154732633,
CVY_64B7CBE3,Oakdale North Main Canal,Oakdale North Main Canal,Oakdale North Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,5.905021385706404,1,medium,UNREVIEWED,FALSE,0,8.687517844788069,
CVY_64C1504E,Barandas,Barandas,Barandas,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.24086196093388995,1,medium,UNREVIEWED,FALSE,0,18.02043838500736,
CVY_65448D6C,KLAMATH D3 LATERAL,KLAMATH D3 LATERAL,KLAMATH D3 LATERAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,1.3176420318294078,2,medium,UNREVIEWED,FALSE,0,9.627537545733038,
CVY_65671991,Unnamed conveyance — Major Conveyance row 1186,Unnamed conveyance — Major Conveyance row 1186,Unnamed conveyance — Major Conveyance row 1186,,,Unknown/unassigned,Unassigned,,,,,Local/regional public,,Local,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.81469252127177,1,low,UNREVIEWED,FALSE,0,1.02617545581394,
CVY_65671993,Unnamed conveyance — Major Conveyance row 1187,Unnamed conveyance — Major Conveyance row 1187,Unnamed conveyance — Major Conveyance row 1187,,,Unknown/unassigned,Unassigned,,,,,Local/regional public,,Local,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.874212375608929,1,low,UNREVIEWED,FALSE,0,1.3514753033330644,
CVY_65CF1E8A,Duncan Creek Tunnel,Duncan Creek Tunnel,Duncan Creek Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,1.4689324383474696,1,medium,UNREVIEWED,FALSE,0,13.526541671565075,
CVY_65F6DC6F,O’Neill Forebay Inlet Channel,O’Neill Forebay Inlet Channel,O’Neill Forebay Inlet Channel,O'Neill Intake Channel; Delta-Mendota Canal (parent source name),Central Valley Project – San Luis Unit,CVP,Central Valley Project,Delta Division; West San Joaquin Division,Delta-Mendota Canal; San Luis Unit,O'Neill Pumping Plant and Intake Canal,Delta Division > Delta-Mendota Canal; West San Joaquin Division > San Luis Unit > O'Neill Pumping Plant and Intake Canal,Federal,,Federal,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.47662685593901843,1,medium,6,FALSE,0,13.272703443520601,
CVY_660F3B30,Lake Wildwood WTP Raw Water Pipeline,Lake Wildwood WTP Raw Water Pipeline,Lake Wildwood WTP Raw Water Pipeline,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.1634107998886309,1,medium,UNREVIEWED,FALSE,0,1.5658425820068422,
CVY_66112E5D,Glenn-Colusa Irrigation District Lateral 26-2,GCID Lateral 26-2,Glenn-Colusa Irrigation District Lateral 26-2,GCID Lateral 26-2,Glenn-Colusa Irrigation District conveyance system,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,Local/regional public,,Glenn Colusa Irrigation District,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,9.485556204795428,1,high,A10,FALSE,0,7.00824451445893,
CVY_663CE1E2,Powerline,Powerline,Powerline,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.9914329563563961,1,medium,UNREVIEWED,FALSE,0,19.889712697436828,
CVY_66B2632B,West Borrow Ditch,West Borrow Ditch,West Borrow Ditch,,,Unknown/unassigned,Unassigned,,,,,Private,,Sutter Municipal Water Company,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.828708735950755,1,medium,UNREVIEWED,FALSE,0,18.634041734962217,
CVY_66F4AB92,Dutch Flat Tunnel,Dutch Flat Tunnel,Dutch Flat Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,4.846540466371051,1,medium,UNREVIEWED,FALSE,0,0.06248433120925087,
CVY_6708CC90,Cometa Lateral,Cometa Lateral,Cometa Lateral,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.840291858634943,1,medium,UNREVIEWED,FALSE,0,6.38919622120364,
CVY_6736AD08,North Main Canal,North Main Canal,North Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,6.371170807013991,1,medium,UNREVIEWED,FALSE,0,4.86418654952742,
CVY_6793BD2A,DELTA-MENDOTA CANAL,DELTA-MENDOTA CANAL,DELTA-MENDOTA CANAL,,,CVP,Central Valley Project,Delta Division,Delta-Mendota Canal,,Delta Division > Delta-Mendota Canal,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,statewide_major,reviewed_override,Major Central Valley Project canal and Delta Division backbone.,unknown,113.09114034577776,1,medium,UNREVIEWED,FALSE,0,1.66072583236051,
CVY_67E38AF2,Delta Road,Delta Road,Delta Road,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.4268122090935726,1,medium,UNREVIEWED,FALSE,0,21.5505295602437,
CVY_67E98BE0,Main Canal,Main Canal,Main Canal,,,Local/regional public,Turlock Irrigation District,,,,,Local/regional public,,Turlock Irrigation District,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5386665399279047,1,medium,UNREVIEWED,FALSE,0,1.0340529915937489,
CVY_68340503,Canal 14,Canal 14,Canal 14,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Buena Vista Water Storage District,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.8479713252774923,1,medium,UNREVIEWED,FALSE,0,0.6266664994446082,
CVY_6843A40F,Last Chance Ditch,Last Chance Ditch,Last Chance Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Kings River Water Association,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,12.92095885168029,2,medium,UNREVIEWED,FALSE,0,12.815378373875346,
CVY_684A50A7,Unnamed conveyance — Major Conveyance row 681,Unnamed conveyance — Major Conveyance row 681,Unnamed conveyance — Major Conveyance row 681,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.864267686792839,1,low,UNREVIEWED,FALSE,0,2.313909811534867,
CVY_6854AE68,Western Canal,Western Canal,Western Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.921046750265589,3,medium,UNREVIEWED,FALSE,0,7.341057962638701,
CVY_6860DB5D,North Bay Aqueduct,North Bay Aqueduct,North Bay Aqueduct,,,Unknown/unassigned,Unassigned,,,,,California state; Unknown,,State Water Project; State,Closed conveyance; Open conveyance,Pipeline; Aqueduct,Mainline,regional_major,reviewed_override,Major State Water Project regional delivery system.,unknown,43.0513860539909,8,medium,UNREVIEWED,FALSE,0,11.350946486467192,
CVY_687AE54D,Los Vaqueros Intake Pipeline,Los Vaqueros Intake Pipeline,Los Vaqueros Intake Pipeline,,Los Vaqueros water-supply system,Local/regional public,Los Vaqueros water-supply system,,,,,Local/regional public,,Contra Costa Water District,Closed conveyance,Pipeline,Intake,local_supporting,automatic,Automatic standard/local rank.,unknown,5.450299259643423,4,high,30,FALSE,0,11.221369579528378,
CVY_688E49F0,South Canal,South Canal,South Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.6157222742438906,1,medium,UNREVIEWED,TRUE,0.9800108291706485,0,
CVY_68ADFDDC,Alta East Branch Canal,Alta East Branch Canal,Alta East Branch Canal,,,Local/regional public,Alta Irrigation District,,,,,Local/regional public,,Alta Irrigation District,Open conveyance,Canal,Branch,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,17.896715928448316,2,medium,UNREVIEWED,FALSE,0,2.3201476803214716,
CVY_68DFDBBC,China Union Canal,China Union Canal,China Union Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,12.617412539030237,2,medium,UNREVIEWED,FALSE,0,0.41203892676298715,
CVY_68F5D382,SACRAMENTO BYPASS,SACRAMENTO BYPASS,SACRAMENTO BYPASS,,,Other Reclamation,Reclamation project (unit unassigned),,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.9175884212175616,1,medium,UNREVIEWED,FALSE,0,16.734300635495906,
CVY_692A4E5E,Helm Ditch,Helm Ditch,Helm Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,5.395654152572056,1,medium,UNREVIEWED,FALSE,0,0.31707752756115737,
CVY_695653F5,Orland North Canal,Orland North Canal,Orland North Canal,North Canal,Orland Project,Other Reclamation,Orland Project,,Orland Project conveyance,,Orland Project conveyance,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.33231111959794,1,high,A66,FALSE,0,0.7251095530104564,
CVY_69CAA938,Laird Pump / W. Perry Ext,Laird Pump / W. Perry Ext,Laird Pump / W. Perry Ext,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5327979373676132,3,medium,UNREVIEWED,FALSE,0,5.490013708961983,
CVY_69CC3D53,Unnamed conveyance — Major Conveyance row 41,Unnamed conveyance — Major Conveyance row 41,Unnamed conveyance — Major Conveyance row 41,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.663266706785457,1,low,UNREVIEWED,FALSE,0,4.0070760764413285,
CVY_69D2E0E3,Briggs-West Gridley Irrigation District Jakey Ditch,Jakey Ditch,Briggs-West Gridley Irrigation District Jakey Ditch,BWGID Jakey Ditch; Jakey Ditch,Briggs-West Gridley Irrigation District conveyance system,Local/regional public,Briggs-West Gridley Irrigation District conveyance system,,,,,Local/regional public,,Briggs-West Gridley Irrigation District,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,1.5404899818640692,1,high,A33,FALSE,0,18.58933273695362,
CVY_69E42599,Ophir Canal,Ophir Canal,Ophir Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.717702618855166,1,medium,UNREVIEWED,FALSE,0,0.9236449600512786,
CVY_69E5692F,Baughman Canal,Baughman Canal,Baughman Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.9028732120348548,17,medium,UNREVIEWED,FALSE,0,4.050474853825079,
CVY_69E8681A,BWGID Belding Lateral,BWGID Belding Lateral,BWGID Belding Lateral,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,2.461804822374896,2,medium,UNREVIEWED,FALSE,0,13.410343199146869,
CVY_6A1B2449,Gbb,Gbb,Gbb,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.3804866738505561,4,medium,UNREVIEWED,FALSE,0,17.567915206179492,
CVY_6A3546A4,Goose Lake Canal,Goose Lake Canal,Goose Lake Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Semitropic Water Storage District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,22.656889384102044,3,medium,UNREVIEWED,FALSE,0,0.19683574932028208,
CVY_6A4FFB38,Miners Ranch Canal,Miners Ranch Canal,Miners Ranch Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.918516330665198,1,medium,UNREVIEWED,FALSE,0,0.060931464465785484,
CVY_6A69B881,Hunters Creek No. 2 Diversion Canal,Hunters Creek No. 2 Diversion Canal,Hunters Creek No. 2 Diversion Canal,Hunters Creek #2 Diversion Canal; Hunters Creek 2 Diversion Canal,Glenn-Colusa Irrigation District conveyance system,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,Local/regional public,,Glenn Colusa Irrigation District,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.307334917461017,1,high,A49,FALSE,0,10.219903570483227,
CVY_6A848799,Hollister Conduit,Hollister Conduit,Hollister Conduit,,,CVP,Central Valley Project,San Felipe Division,Hollister Conduit,,San Felipe Division > Hollister Conduit,Federal,,US Bureau of Reclamation; Federal,Closed conveyance,Pipeline; Conduit,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,37.20563497752683,2,medium,UNREVIEWED,FALSE,0,2.7630788039269514,
CVY_6A8E4D15,South Canal,South Canal,South Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,7.922084602144566e-4,1,medium,UNREVIEWED,FALSE,0,2.688116246811909,
CVY_6A8E4D16,South Canal,South Canal,South Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.478491274028909,1,medium,UNREVIEWED,FALSE,0,1.1886932134199568,
CVY_6A90F013,Livingston Canal,Livingston Canal,Livingston Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.3967457114970896,1,medium,UNREVIEWED,FALSE,0,3.7419890885351554,
CVY_6B0DD6F4,Dutch Flat Powerhouse #2 Penstock,Dutch Flat Powerhouse #2 Penstock,Dutch Flat Powerhouse #2 Penstock,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Power conveyance,Penstock,Power delivery,local_supporting,automatic,Automatic standard/local rank.,unknown,0.41133807533044375,1,medium,UNREVIEWED,TRUE,0.32151620388430074,0,
CVY_6B6083D9,Turner,Turner,Turner,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5932189799561307,1,medium,UNREVIEWED,FALSE,0,5.610920449018855,
CVY_6BDB5A06,Tecolote Tunnel,Tecolote Tunnel,Tecolote Tunnel,,,Other Reclamation,Cachuma Project,,South Coast conveyance system,,South Coast conveyance system,Federal,,Federal,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,6.717892058813589,1,medium,UNREVIEWED,FALSE,0,3.7487103734486458,
CVY_6C314E55,Briggs-West Gridley Irrigation District Belding Lateral,Belding Lateral,Briggs-West Gridley Irrigation District Belding Lateral,BWGID Belding Lateral; Belding Lateral,Briggs-West Gridley Irrigation District conveyance system,Local/regional public,Briggs-West Gridley Irrigation District conveyance system,,,,,Local/regional public,,Briggs-West Gridley Irrigation District,Distribution/local,Lateral,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,12.491208040707605,1,high,A76,FALSE,0,10.023312262649974,
CVY_6C680827,Walnut Road South,Walnut Road South,Walnut Road South,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.1962462670432321,3,medium,UNREVIEWED,FALSE,0,21.671878265046583,
CVY_6D627D57,Reservoir Road,Reservoir Road,Reservoir Road,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.1400021916465672,4,medium,UNREVIEWED,FALSE,0,21.053915662047103,
CVY_6E2A5525,LITTLE BEAVER CREEK FEEDER CANAL,LITTLE BEAVER CREEK FEEDER CANAL,LITTLE BEAVER CREEK FEEDER CANAL,,,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5099452641923464,1,medium,UNREVIEWED,FALSE,0,9.752129945883189,
CVY_6E2DE938,Coastal Branch,Coastal Branch,Coastal Branch,,,Unknown/unassigned,Unassigned,,,,,California state,,State Water Project,Other/unknown; Open conveyance; Closed conveyance,Unknown; Canal; Pipeline,Branch,statewide_major,reviewed_override,Alternate mapped Coastal Branch facility retained at the same public display rank.,unknown,77.64803412022893,29,medium,UNREVIEWED,FALSE,0,0.2963166344556509,
CVY_6ECD2484,Wolf Canal,Wolf Canal,Wolf Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.4495147922537797,1,medium,UNREVIEWED,FALSE,0,1.0786839196054627,
CVY_6EDA9E76,HOWARD PRAIRIE DELIVERY CANAL BEAVER CK SIPHON,HOWARD PRAIRIE DELIVERY CANAL BEAVER CK SIPHON,HOWARD PRAIRIE DELIVERY CANAL BEAVER CK SIPHON,,,Other Reclamation,Rogue River Basin Project,,Talent Division,,Talent Division,Federal,,US Bureau of Reclamation,Closed conveyance,Siphon,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.22645556982403506,1,medium,UNREVIEWED,FALSE,0,9.73293852049122,
