component_id,acec_id,source_globalid,source_globalid_normalized,source_objectid,source_name,source_name_normalized,source_feature_type,source_designation_code,source_status_code,source_agency_code,component_number,component_count_for_acec,component_gis_acres,component_calculated_acres,component_official_acres,component_blm_district,component_blm_field_office,component_local_managing_unit,component_local_managing_unit_url,component_office_evidence,component_office_evidence_url,component_office_method,component_office_confidence,component_governing_plan,component_governing_plan_url,component_governing_plan_page,component_land_status_scope,component_surface_management_scope,component_inholding_status,component_public_access_status,component_management_summary,component_source_modified_date,component_blm_modify_date,component_last_verified,component_notes,component_supplied_brim_row_number,component_supplied_brim_record_id,component_supplied_geometry_type,component_supplied_geometry_part_count,component_supplied_is_multipart,component_supplied_geometry_valid,component_supplied_geometry_validity_reason,component_supplied_shape_area_m2,component_supplied_shape_length_m,component_live_shape_area_m2,component_live_shape_length_m,component_geometry_metric_status,component_supplied_to_live_match_method,component_supplied_to_live_match_confidence,component_supplied_snapshot
blmca-21d2afa6-309a-48f9-9ba8-fde38b733eed,acec-93b33768f0933f,{21D2AFA6-309A-48F9-9BA8-FDE38B733EED},21d2afa6-309a-48f9-9ba8-fde38b733eed,67,Ayers Rock,ayers rock,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1525.820354,1525.8203544706887,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,63,brim-supplied-21d2afa6-309a-48f9-9ba8-fde38b733eed,Polygon,1,False,True,Valid Geometry,6174775.9009183515,10642.961018888254,6174775.90091835,10642.9610188883,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-004f9633-cc03-4c13-a059-11084e765024,acec-68fcb84cbd80e5,{004F9633-CC03-4C13-A059-11084E765024},004f9633-cc03-4c13-a059-11084e765024,21,Bagby Serpentine,bagby serpentine,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,5787.086729,5787.08672939184,,Central California District,Mother Lode Field Office,Mother Lode Field Office,https://www.blm.gov/office/mother-lode-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,20,brim-supplied-004f9633-cc03-4c13-a059-11084e765024,MultiPolygon,2,True,True,Valid Geometry,23419509.09782518,36462.85335777432,23419509.0978252,36462.8533577743,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-8834992e-c026-4bd7-b422-9d8e5ae54a22,acec-7ecf54790be880,{8834992E-C026-4BD7-B422-9D8E5AE54A22},8834992e-c026-4bd7-b422-9d8e5ae54a22,68,Barstow Woolly Sunflower,barstow woolly sunflower,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,36343.813541,36343.81354097248,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,64,brim-supplied-8834992e-c026-4bd7-b422-9d8e5ae54a22,Polygon,1,False,True,Valid Geometry,147078195.24279258,54710.57757963418,147078195.242792,54710.5775796342,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-4bf8c41e-8c38-4d5f-8053-d738e1fc1d21,acec-f4fe1725df2d38,{4BF8C41E-8C38-4D5F-8053-D738E1FC1D21},4bf8c41e-8c38-4d5f-8053-d738e1fc1d21,69,Bedrock Spring,bedrock spring,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,441.730282,441.73028201066415,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,65,brim-supplied-4bf8c41e-8c38-4d5f-8053-d738e1fc1d21,Polygon,1,False,True,Valid Geometry,1787619.0287234194,6557.638415051057,1787619.02872342,6557.63841505106,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-6a114bb8-8c39-4500-a529-ad40519d73d8,acec-0f1980c7239423,{6A114BB8-8C39-4500-A529-AD40519D73D8},6a114bb8-8c39-4500-a529-ad40519d73d8,226,Beegum Creek Gorge,beegum creek gorge,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,4486.276209,4486.276209455359,,Northern California District,Redding Field Office,Redding Field Office,https://www.blm.gov/office/redding-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values and prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,222,brim-supplied-6a114bb8-8c39-4500-a529-ad40519d73d8,Polygon,1,False,True,Valid Geometry,18155315.69089475,30742.848639686956,18155315.6908947,30742.848639687,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-e2b2c3ef-cceb-4b97-82db-180fb3aedc20,acec-a13d189a605166,{E2B2C3EF-CCEB-4B97-82DB-180FB3AEDC20},e2b2c3ef-cceb-4b97-82db-180fb3aedc20,70,Bendire's Thrasher,bendire s thrasher,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,9780.459904,9780.45990383212,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,66,brim-supplied-e2b2c3ef-cceb-4b97-82db-180fb3aedc20,Polygon,1,False,True,Valid Geometry,39580116.9758487,36167.891614795306,39580116.9758487,36167.8916147953,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-e7210ae8-ea7f-425a-92ec-3267b80c08c9,acec-33bf7ea8bb1f42,{E7210AE8-EA7F-425A-92EC-3267B80C08C9},e7210ae8-ea7f-425a-92ec-3267b80c08c9,71,Big Morongo Canyon,big morongo canyon,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,28274.65267,28274.65267031786,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,67,brim-supplied-e7210ae8-ea7f-425a-92ec-3267b80c08c9,Polygon,1,False,True,Valid Geometry,114423459.75000516,76913.1280786462,114423459.750005,76913.1280786462,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-ec11ea2b-364d-426d-9147-3882e771ffc5,acec-f360b0cdf8ad6b,{EC11EA2B-364D-426D-9147-3882E771FFC5},ec11ea2b-364d-426d-9147-3882e771ffc5,72,Big Rock Creek Wash,big rock creek wash,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,309.147795,309.1477950061604,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,68,brim-supplied-ec11ea2b-364d-426d-9147-3882e771ffc5,Polygon,1,False,True,Valid Geometry,1251076.739691479,4716.3150417372235,1251076.73969148,4716.31504173722,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-0199a4bc-06c5-4ec4-9219-78cbc2da8d2f,acec-177cabde2d30a6,{0199A4BC-06C5-4EC4-9219-78CBC2DA8D2F},0199a4bc-06c5-4ec4-9219-78cbc2da8d2f,73,Bigelow Cholla,bigelow cholla,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,5748.595937,5748.595936564519,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,69,brim-supplied-0199a4bc-06c5-4ec4-9219-78cbc2da8d2f,Polygon,1,False,True,Valid Geometry,23263742.38566867,21482.17652077824,23263742.3856687,21482.1765207782,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-c4a21cbc-e616-4202-95d3-2c4777cb7c12,acec-a6554e12b6c54d,{C4A21CBC-E616-4202-95D3-2C4777CB7C12},c4a21cbc-e616-4202-95d3-2c4777cb7c12,42,Bitner,bitner,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1923.961785,1923.9617854005082,,Northern California District,Applegate Field Office,Applegate Field Office,https://www.blm.gov/office/applegate-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Surprise,https://eplanning.blm.gov/eplanning-ui/project/65663/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,40,brim-supplied-c4a21cbc-e616-4202-95d3-2c4777cb7c12,Polygon,1,False,True,Valid Geometry,7785997.1077002175,13875.586714862851,7785997.10770022,13875.5867148629,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-cc6ae37d-e995-4567-8868-d80bd592dec7,acec-c2ede1fbe96ae9,{CC6AE37D-E995-4567-8868-D80BD592DEC7},cc6ae37d-e995-4567-8868-d80bd592dec7,207,Bitter Creek,bitter creek,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1025.365037,1025.3650366879542,,Central California District,Bakersfield Field Office,Bakersfield Field Office,https://www.blm.gov/office/bakersfield-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,203,brim-supplied-cc6ae37d-e995-4567-8868-d80bd592dec7,MultiPolygon,4,True,True,Valid Geometry,4149505.0840250594,19046.69326203693,4149505.08402506,19046.6932620369,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-b6f5cb49-4dd6-41d2-8452-f579a21b4945,acec-00193cda945bde,{B6F5CB49-4DD6-41D2-8452-F579A21B4945},b6f5cb49-4dd6-41d2-8452-f579a21b4945,13,Black Forest,black forest,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,254.195044,254.19504405733315,,Central California District,Ukiah Field Office,Ukiah Field Office,https://www.blm.gov/office/ukiah-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,12,brim-supplied-b6f5cb49-4dd6-41d2-8452-f579a21b4945,Polygon,1,False,True,Valid Geometry,1028690.8465856697,5606.236538324766,1028690.84658567,5606.23653832477,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-3291e9c6-deca-465a-9de0-99c6b3db641a,acec-7869140086b800,{3291E9C6-DECA-465A-9DE0-99C6B3DB641A},3291e9c6-deca-465a-9de0-99c6b3db641a,74,Black Mountain,black mountain,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,61721.33095,61721.33095015148,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,70,brim-supplied-3291e9c6-deca-465a-9de0-99c6b3db641a,Polygon,1,False,True,Valid Geometry,249777364.55469644,69038.10655379132,249777364.554696,69038.1065537913,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-22ef2d86-2773-40f6-b898-548be1757679,acec-2ab872f3c0b997,{22EF2D86-2773-40F6-B898-548BE1757679},22ef2d86-2773-40f6-b898-548be1757679,219,Black Mountain,black mountain,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,1124.249752,1124.2497515825185,,Northern California District,Redding Field Office,Redding Field Office,https://www.blm.gov/office/redding-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,215,brim-supplied-22ef2d86-2773-40f6-b898-548be1757679,MultiPolygon,2,True,True,Valid Geometry,4549677.32757332,12676.114450380703,4549677.32757332,12676.1144503807,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-96d04fbc-7edb-4b8d-94cf-338e751283e3,acec-d5bb49931e8ca7,{96D04FBC-7EDB-4B8D-94CF-338E751283E3},96d04fbc-7edb-4b8d-94cf-338e751283e3,190,Blue Ridge,blue ridge,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,11064.0595,11064.059499720284,,Central California District,Bakersfield Field Office,Bakersfield Field Office,https://www.blm.gov/office/bakersfield-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,186,brim-supplied-96d04fbc-7edb-4b8d-94cf-338e751283e3,Polygon,1,False,True,Valid Geometry,44774660.24425877,29437.45400271525,44774660.2442588,29437.4540027153,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-a6128b6a-c90a-4e5a-926c-c5fba76a4286,acec-03567a718268db,{A6128B6A-C90A-4E5A-926C-C5FBA76A4286},a6128b6a-c90a-4e5a-926c-c5fba76a4286,19,Bodie Bowl,bodie bowl,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,7268.05292,7268.0529203409005,,Central California District,Bishop Field Office,Bishop Field Office,https://www.blm.gov/office/bishop-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,18,brim-supplied-a6128b6a-c90a-4e5a-926c-c5fba76a4286,Polygon,1,False,True,Valid Geometry,29412766.63902465,25919.510731006692,29412766.6390247,25919.5107310067,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-64021756-2be6-4da1-9589-012bff705bd5,acec-ba901b38eac683,{64021756-2BE6-4DA1-9589-012BFF705BD5},64021756-2be6-4da1-9589-012bff705bd5,75,Brisbane Valley Monkey Flower,brisbane valley monkey flower,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,17980.823625,17980.823625242967,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,71,brim-supplied-64021756-2be6-4da1-9589-012bff705bd5,Polygon,1,False,True,Valid Geometry,72765811.56785615,43500.41555319238,72765811.5678561,43500.4155531924,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-eca38b15-0f0c-4a25-8a52-951b785e96a8,acec-f37bb01a4504d9,{ECA38B15-0F0C-4A25-8A52-951B785E96A8},eca38b15-0f0c-4a25-8a52-951b785e96a8,76,Bristol,bristol,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,236295.990611,236295.99061050653,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,72,brim-supplied-eca38b15-0f0c-4a25-8a52-951b785e96a8,Polygon,1,False,True,Valid Geometry,956255947.1894985,246558.6566156829,956255947.1895,246558.656615683,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-ec73c69e-eec8-4502-beeb-dce71f0cb038,acec-3381f3f57cca46,{EC73C69E-EEC8-4502-BEEB-DCE71F0CB038},ec73c69e-eec8-4502-beeb-dce71f0cb038,4,Buffalo Creek Canyons,buffalo creek canyons,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,35663.34065,35663.340650086924,,Northern California District,Eagle Lake Field Office,Eagle Lake Field Office,https://www.blm.gov/office/eagle-lake-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,3,brim-supplied-ec73c69e-eec8-4502-beeb-dce71f0cb038,MultiPolygon,3,True,False,Ring Self-intersection[15151.5487999991 311320.856699999],144324419.15404326,115687.36396691926,144324419.154043,115687.363966919,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
